ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,Country_sp,Iso3166,Report ,Type,(C/TC) x100 (e),(SD/D) x100 (e),0,CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Lab Confirm Incidence rate,Number of Records,Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
2,Guatemala,"DEN 1,2,3,4",2024,Out,53,Guatemala,320,01/01/2024,Preliminar,3.186361588,0.134687276,0,0.1,6009,188,52,"1,024.58",32.65,1,18406,254,188585
2,Costa Rica,"DEN 1,2,3,4",2024,Out,53,Costa Rica,188,01/01/2024,Preliminar,4.162001344,0,0,0.022,1301,7,52,609.46,25.37,1,5129,0,31259
6,Turks and Caicos Islands,"DEN 2,3",2024,Out,53,Islas Turcas y Caicos,796,01/01/2024,Preliminar,32.47863248,0,0,0,38,0,52,254.35,82.61,1,46,0,117
3,Ecuador,  ,2024,Out,53,Ecuador,218,01/01/2024,Preliminar,100,0.506514658,0,0.122,61400,75,52,338.57,338.57,1,18135,311,61400
4,Argentina,"DEN 1,2,3",2024,Out,53,Argentina,32,01/01/2024,Preliminar,32.39740078,0.275810365,0,0.07,188410,408,52,"1,272.67",412.31,1,45696,1604,581559
2,Costa Rica,"DEN 1,2",2019,Out,53,Costa Rica,188,01/01/2019,Final,3.882978723,0.117021277,0,0,365,0,52,188.04,7.3,1,4999,11,9400
2,Panama,"DEN 1,2",2018,Out,53,Panamá,591,01/01/2018,Preliminar,63.22192905,0.234535327,0,0.044,4313,3,52,163.71,103.5,1,4167,16,6822
6,Haiti,"DEN 1,2,3,4",2015,Out,53,Haití,332,01/01/2015,Preliminar,10,0,0,0,13,0,52,1.24,0.12,1,10523,0,130
2,Honduras,"DEN 1,2,3,4",2024,Out,53,Honduras,340,01/01/2024,Preliminar,5.64756869,1.269687206,0,0.09,10008,160,52,"1,637.03",92.45,1,10825,2250,177209
6,Curaçao,  ,2018,Out,53,Curazao,531,01/01/2018,Preliminar,,,0,,0,0,52,0,0,1,181,0,0
6,Antigua and Barbuda,  ,2018,Out,53,Antigua y Barbuda,28,01/01/2018,Preliminar,87.5,0,0,0,7,0,52,8.89,7.78,1,90,0,8
2,Guatemala,"DEN 1,2,3,4",2017,Out,53,Guatemala,320,01/01/2017,Preliminar,33.90709738,1.509078048,0,0.566,1438,24,52,25.6,8.68,1,16567,64,4241
2,Honduras,DEN 2,2017,Out,53,Honduras,340,01/01/2017,Preliminar,0,2.415181139,0,0,0,0,52,54.41,0,1,9588,126,5217
4,Argentina,DEN 1,2018,Out,53,Argentina,32,01/01/2018,Preliminar,64.2427556,0.164024057,0,0,1175,0,52,4.1,2.63,1,44654,3,1829
1,Canada,  ,2017,Out,53,Canadá,124,01/01/2017,Preliminar,,,0,,0,0,52,0,0,1,36808,0,0
3,Ecuador,"DEN 1,4",2017,Out,53,Ecuador,218,01/01/2017,Preliminar,100,0.158074998,0,0.035,11387,4,52,67.95,67.95,1,16759,18,11387
2,Belize,  ,2021,Out,53,Belice,84,01/01/2021,Preliminar,0.483247423,0,0,0,15,0,52,785.82,3.8,1,395,0,3104
6,Virgin Islands (UK),  ,2021,Out,53,Islas Vírgenes (RU),92,01/01/2021,Preliminar,100,0,0,0,14,0,48,37.84,37.84,1,37,0,14
6,Virgin Islands (US),  ,2015,Out,53,Islas Vírgenes (EUA),850,01/01/2015,final,100,0,0,0,3,0,52,3,3,1,100,0,3
4,Chile,  ,2021,Out,53,Chile,152,01/01/2021,Preliminar,,,0,,0,0,52,0,0,1,19456,0,0
6,Dominica,  ,2021,Out,53,Dominica,212,01/01/2021,Final,,,0,,0,0,52,0,0,1,67,0,0
5,Dominican Republic,  ,2021,Out,53,República Dominicana,214,01/01/2021,Preliminar,1.841964762,5.152162306,0,0.694,69,26,52,33.68,0.62,1,11123,193,3746
6,Bermuda,  ,2021,Out,53,Bermuda,60,01/01/2021,Preliminar,,,0,,0,0,48,0,0,1,64,0,0
2,Costa Rica,"DEN 1,2,3",2014,Out,53,Costa Rica,188,01/01/2014,final,,0.035906643,0,0,,0,53,233.69,,1,4767,4,11140
5,Cuba,  ,2014,Out,53,Cuba,192,01/01/2014,Preliminar,100,0,0,0,2522,0,53,22.35,22.35,1,11285,0,2522
6,Saint Vincent and the Grenadines,  ,2014,Out,53,San Vicente y las Granadinas,670,01/01/2014,Preliminar,8.547008547,0,0,0,10,0,53,109.35,9.35,1,107,0,117
4,Argentina,"DEN 1,4",2015,Out,53,Argentina,32,01/01/2015,Preliminar,25.30372853,0.062840385,0,0,1208,0,52,10.98,2.78,1,43477,3,4774
6,Bahamas,  ,2015,Out,53,Bahamas,44,01/01/2015,Preliminar,30,0,0,0,3,0,52,2.6,0.78,1,385,0,10
6,Bermuda,  ,2015,Out,53,Bermuda,60,01/01/2015,Preliminar,,,0,,0,0,52,0,0,1,63,0,0
6,Antigua and Barbuda,  ,2021,Out,53,Antigua y Barbuda,28,01/01/2021,Final,0,0,0,0,0,0,52,27.17,0,1,92,0,25
2,El Salvador,  ,2021,Out,53,El Salvador,222,01/01/2021,Preliminar,0.64325452,0.226008345,0,0,37,0,52,91.96,0.59,1,6255,13,5752
6,French Guiana,"DEN 1,2,3",2021,Out,53,Guayana Francesa,254,01/01/2021,Preliminar,18.84965831,,0,0,331,0,17,599.32,112.97,1,293,,1756
3,Bolivia,"DEN 1,2,3,4",2018,Out,53,Bolivia,68,01/01/2018,Final,17.53591303,0.530606963,0,0.078,1355,6,52,67.14,11.77,1,11508,41,7727
6,Grenada,  ,2018,Out,53,Granada,308,01/01/2018,Preliminar,100,0,0,0,463,0,52,402.61,402.61,1,115,0,463
6,Guadeloupe,DEN 1,2018,Out,53,Guadalupe,312,01/01/2018,Preliminar,3.196347032,0,0,0,14,0,51,105.54,3.37,1,415,0,438
6,"Bonaire, Saint Eustatius and Saba",  ,2018,Out,53,"Bonaire, San Eustaquio y Saba",535,01/01/2018,Preliminar,,,0,,0,0,52,0,0,1,25,0,0
6,Virgin Islands (UK),  ,2014,Out,53,Islas Vírgenes (RU),92,01/01/2014,Preliminar,28.87029289,0,0,0,69,0,53,746.88,215.63,1,32,0,239
1,Canada,  ,2014,Out,53,Canadá,124,01/01/2014,Preliminar,,,0,,0,0,53,0,0,1,35634,0,0
6,Cayman Islands,"DEN 1,3",2014,Out,53,Islas Caimán,136,01/01/2014,Preliminar,3.225806452,0,0,0,4,0,53,206.67,6.67,1,60,0,124
4,Chile,  ,2014,Out,53,Chile,152,01/01/2014,Preliminar,100,0,0,0,30,0,53,0.17,0.17,1,17864,0,30
3,Colombia,"DEN 1,2,3,4",2014,Out,53,Colombia,170,01/01/2014,Preliminar,44.40472332,2.425561473,0,0.082,47946,88,53,231.88,102.97,1,46565,2619,107975
6,Curaçao,  ,2014,Out,53,Curazao,531,01/01/2014,Preliminar,10.30927835,0,0,0,20,0,36,117.58,12.12,1,165,0,194
6,Dominica,DEN 4,2014,Out,53,Dominica,212,01/01/2014,Preliminar,4.761904762,0,0,0,9,0,53,270,12.86,1,70,0,189
5,Dominican Republic,"DEN 1,2,4",2014,Out,53,República Dominicana,214,01/01/2014,Preliminar,,6.758049091,0,0.988,,62,53,60.82,,1,10315,424,6274
3,Ecuador,"DEN 1,2,3,4",2014,Out,53,Ecuador,218,01/01/2014,Final,100,0.431395274,0,0.077,15531,12,53,96.86,96.86,1,16035,67,15531
2,El Salvador,"DEN 1,2,3",2014,Out,53,El Salvador,222,01/01/2014,Preliminar,30.2020202,0.344182566,0,0.011,16146,6,53,867.58,262.03,1,6162,184,53460
6,French Guiana,"DEN 1,2,4",2014,Out,53,Guayana Francesa,254,01/01/2014,Preliminar,66.18644068,0.593220339,0,0,781,0,47,453.85,300.38,1,260,7,1180
6,Guadeloupe,"DEN 2,4",2014,Out,53,Guadalupe,312,01/01/2014,Preliminar,62.84896206,0.572655691,0,0,878,0,48,344.09,216.26,1,406,8,1397
6,Jamaica,DEN 3,2018,Out,53,Jamaica,388,01/01/2018,Preliminar,2.839756592,7.403651116,0,1.318,28,13,52,34.96,0.99,1,2820,73,986
6,Haiti,  ,2019,Out,53,Haití,332,01/01/2019,Preliminar,,,0,0,,0,49,0.84,,1,11105,,93
6,Guyana,DEN 4,2014,Out,53,Guyana,328,01/01/2014,Preliminar,100,0,0,0,863,0,48,114.46,114.46,1,754,0,863
2,Honduras,"DEN 2,3,4",2014,Out,53,Honduras,340,01/01/2014,Preliminar,,5.400790588,0,0.012,,5,53,471.73,,1,9063,2309,42753
6,Martinique,"DEN 1,2,4",2014,Out,53,Martinica,474,01/01/2014,Preliminar,42.26190476,0.654761905,0,0.119,710,2,48,434.11,183.46,1,387,11,1680
2,Mexico,"DEN 1,2,3,4",2014,Out,53,México,484,01/01/2014,Preliminar,25.69171542,6.937563529,0,0.031,32100,39,53,104.31,26.8,1,119784,8668,124943
6,Montserrat,DEN 2,2014,Out,53,Montserrat,500,01/01/2014,Preliminar,5.882352941,0,0,0,1,0,53,425,25,1,4,0,17
2,Nicaragua,"DEN 1,2,3,4",2014,Out,53,Nicaragua,558,01/01/2014,Preliminar,5.448129852,0,0,0,1930,0,53,583.99,31.82,1,6066,0,35425
2,Panama,"DEN 1,2,3",2014,Out,53,Panamá,591,01/01/2014,Preliminar,57.005619,0.36251586,0,0.163,3145,9,53,141.75,80.81,1,3892,20,5517
4,Paraguay,"DEN 1,2,4",2014,Out,53,Paraguay,600,01/01/2014,Preliminar,25.97363691,0.049930098,0,0.05,2601,5,53,165,42.86,1,6069,5,10014
3,Peru,"DEN 1,2,3,4",2014,Out,53,Perú,604,01/01/2014,Preliminar,61.03555112,0.498870976,0,0.163,11623,31,53,63.23,38.6,1,30115,95,19043
6,Saint Kitts and Nevis,  ,2014,Out,53,Saint Kitts y Nevis,659,01/01/2014,Preliminar,12,0,0,0,9,0,53,159.57,19.15,1,47,0,75
6,Saint Lucia,DEN 4,2014,Out,53,Santa Lucía,662,01/01/2014,Preliminar,53.89221557,0,0,0,90,0,53,95.98,51.72,1,174,0,167
6,Saint Martin,  ,2014,Out,53,Isla de San Martín (Francia),663,01/01/2014,Preliminar,100,0.247524752,0,0,404,0,48,"1,091.89","1,091.89",1,37,1,404
6,Suriname,DEN 2,2014,Out,53,Suriname,740,01/01/2014,Preliminar,17.39130435,0,0,0,4,0,53,4,0.7,1,575,0,23
6,Trinidad and Tobago,"DEN 1,4",2014,Out,53,Trinidad y Tobago,780,01/01/2014,Preliminar,12.16216216,0,0,0,18,0,53,10.42,1.27,1,1421,0,148
6,Turks and Caicos Islands,DEN 1,2014,Out,53,Islas Turcas y Caicos,796,01/01/2014,Preliminar,100,0,0,0,252,0,53,720,720,1,35,0,252
4,Uruguay,  ,2014,Out,53,Uruguay,858,01/01/2014,Preliminar,,,0,,0,0,53,0,0,1,3356,0,0
3,Venezuela,"DEN 1,2,3,4",2014,Out,53,Venezuela,862,01/01/2014,Preliminar,0.079973494,0.252487747,0,0,70,0,53,289.31,0.23,1,30254,221,87529
2,Belize,  ,2014,Out,53,Belice,84,01/01/2014,Final,10.2164831,5.65894417,0,0,269,0,53,756.61,77.3,1,348,149,2633
2,Belize,DEN 2,2017,Out,53,Belice,84,01/01/2017,Final,1.905347265,0.12292563,0,0,31,0,52,436.19,8.31,1,373,2,1627
4,Brazil,"DEN 1,2,3,4",2018,Out,53,Brasil,76,01/01/2018,Final,38.24444223,0.069864122,0,0.035,176814,160,52,224.31,85.79,1,206107,323,462326
6,Antigua and Barbuda,DEN 3,2019,Out,53,Antigua y Barbuda,28,01/01/2019,Preliminar,2.943581357,0,0,0,36,0,48,"1,343.96",39.56,1,91,0,1223
6,"Bonaire, Saint Eustatius and Saba",  ,2019,Out,53,"Bonaire, San Eustaquio y Saba",535,01/01/2019,Preliminar,,,0,,0,0,47,0,0,1,25,0,0
3,Colombia,"DEN 1,2,3",2018,Out,53,Colombia,170,01/01/2018,Preliminar,9.064138316,1.173452315,0,0.051,4063,23,52,91.43,8.29,1,49024,526,44825
6,Antigua and Barbuda,  ,2015,Out,53,Antigua y Barbuda,28,01/01/2015,Preliminar,100,0,0,0,14,0,52,15.73,15.73,1,89,0,14
1,Canada,  ,2015,Out,53,Canadá,124,01/01/2015,Preliminar,,,0,,0,0,52,0,0,1,35962,0,0
6,Cayman Islands,"DEN 2,3,4",2015,Out,53,Islas Caimán,136,01/01/2015,Preliminar,15,0,0,0,6,0,52,65.57,9.84,1,61,0,40
4,Chile,  ,2015,Out,53,Chile,152,01/01/2015,Preliminar,17.5,0,0,0,7,0,52,0.22,0.04,1,18047,0,40
5,Cuba,"DEN 3,4",2015,Out,53,Cuba,192,01/01/2015,Preliminar,100,0,0,0,1691,0,52,15,15,1,11275,0,1691
6,Dominica,  ,2015,Out,53,Dominica,212,01/01/2015,Preliminar,28.94736842,0,0,0,11,0,52,54.29,15.71,1,70,0,38
5,Dominican Republic,"DEN 2,3,4",2015,Out,53,República Dominicana,214,01/01/2015,Preliminar,0,10.87517597,0,0.628,0,107,52,163.39,0,1,10434,1854,17048
2,El Salvador,"DEN 1,2,3",2015,Out,53,El Salvador,222,01/01/2015,Preliminar,19.92864119,0.727540912,0,0.012,9998,6,52,811.4,161.7,1,6183,365,50169
6,French Guiana,"DEN 1,2,4",2015,Out,53,Guayana Francesa,254,01/01/2015,Preliminar,13.7149443,0,0,0,357,0,52,978.57,134.21,1,266,0,2603
6,Grenada,  ,2015,Out,53,Granada,308,01/01/2015,Preliminar,100,0,0,0,25,0,52,21.93,21.93,1,114,0,25
6,Guadeloupe,  ,2015,Out,53,Guadalupe,312,01/01/2015,Preliminar,19.90049751,0,0,0,40,0,52,49.88,9.93,1,403,0,201
6,Guyana,  ,2015,Out,53,Guyana,328,01/01/2015,Preliminar,100,0,0,0,388,0,52,51.19,51.19,1,758,0,388
2,Guatemala,"DEN 1,2,3",2025,Out,53,Guatemala,320,01/01/2025,Preliminar,2.075479514,0.012428021,0,0.012,1002,6,53,258.35,5.36,1,18687,6,48278
6,Turks and Caicos Islands,  ,2025,Out,53,Islas Turcas y Caicos,796,01/01/2025,Preliminar,0,0,0,0,0,0,48,2.17,0,1,46,0,1
1,United States of America,  ,2025,Out,53,Estados Unidos de América,840,01/01/2025,Preliminar,100,2.168256722,0,0,1153,0,53,0.33,0.33,1,347275,25,1153
1,United States of America,  ,2019,Out,53,Estados Unidos de América,840,01/01/2019,Preliminar,100,1.813471503,0,0,1158,0,52,0.34,0.34,1,337790,21,1158
1,United States of America,  ,2020,Out,53,Estados Unidos de América,840,01/01/2020,Preliminar,100,0,0,0,307,0,53,0.09,0.09,1,339436,0,307
2,Honduras,  ,2015,Out,53,Honduras,340,01/01/2015,Preliminar,0,2.368738011,0,0.011,0,5,52,485.37,0,1,9237,1062,44834
6,Jamaica,DEN 4,2015,Out,53,Jamaica,388,01/01/2015,Preliminar,15.90909091,0,0,0,14,0,52,3.14,0.5,1,2802,0,88
6,Martinique,  ,2015,Out,53,Martinica,474,01/01/2015,Preliminar,12.07729469,0,0,0,25,0,52,54.05,6.53,1,383,0,207
2,Mexico,"DEN 1,2,3,4",2015,Out,53,México,484,01/01/2015,Preliminar,12.14291895,2.488239607,0,0.019,26665,42,52,181.37,22.02,1,121072,5464,219593
6,Montserrat,  ,2015,Out,53,Montserrat,500,01/01/2015,Preliminar,,,0,,0,0,52,0,0,1,4,0,0
6,Aruba,  ,2015,Out,53,Aruba,533,01/01/2015,Preliminar,61.49253731,0,0,0,206,0,52,322.12,198.08,1,104,0,335
6,Jamaica,"DEN 3,4",2016,Out,53,Jamaica,388,01/01/2016,Final,8.271658685,6.965607314,0,0.087,190,2,52,81.77,6.76,1,2809,160,2297
2,Panama,"DEN 1,2,3",2015,Out,53,Panamá,591,01/01/2015,Final,110.5951307,0.631199279,0,0.18,2453,4,52,56.01,61.94,1,3960,14,2218
4,Paraguay,"DEN 1,2,4",2015,Out,53,Paraguay,600,01/01/2015,Preliminar,7.658917439,0.018936083,0,0.007,5258,5,52,"1,114.66",85.37,1,6159,13,68652
3,Peru,"DEN 1,2,3,4",2015,Out,53,Perú,604,01/01/2015,Preliminar,90.71908921,0.343220694,0,0.114,32511,41,52,117.66,106.74,1,30457,123,35837
5,Puerto Rico,"DEN 1,2,3,4",2015,Out,53,Puerto Rico,630,01/01/2015,Preliminar,3.053026245,0,0,0,57,0,52,53.02,1.62,1,3521,0,1867
6,Saint Barthelemy,  ,2015,Out,53,San Bartolomé,652,01/01/2015,Preliminar,6.775700935,0,0,0,29,0,52,"4,755.56",322.22,1,9,0,428
6,Saint Kitts and Nevis,  ,2015,Out,53,Saint Kitts y Nevis,659,01/01/2015,Preliminar,20,0,0,0,1,0,24,10.64,2.13,1,47,0,5
6,Anguilla,  ,2015,Out,53,Anguila,660,01/01/2015,Preliminar,25,0,0,0,2,0,52,57.14,14.29,1,14,0,8
6,Saint Lucia,  ,2015,Out,53,Santa Lucía,662,01/01/2015,Preliminar,100,0,0,0,25,0,52,14.37,14.37,1,174,0,25
6,Saint Vincent and the Grenadines,  ,2015,Out,53,San Vicente y las Granadinas,670,01/01/2015,Preliminar,100,0,0,0,13,0,52,12.26,12.26,1,106,0,13
6,Suriname,  ,2015,Out,53,Suriname,740,01/01/2015,Preliminar,40,0,0,0,6,0,52,2.58,1.03,1,581,0,15
6,Trinidad and Tobago,DEN 1,2015,Out,53,Trinidad y Tobago,780,01/01/2015,Preliminar,1.363366924,0,0,0.178,23,3,52,118.05,1.61,1,1429,0,1687
6,Turks and Caicos Islands,  ,2015,Out,53,Islas Turcas y Caicos,796,01/01/2015,Preliminar,100,0,0,0,331,0,52,919.44,919.44,1,36,0,331
1,United States of America,  ,2017,Out,53,Estados Unidos de América,840,01/01/2017,Final,100,1.986754967,0,0,453,0,52,0.14,0.14,1,332204,9,453
4,Uruguay,  ,2015,Out,53,Uruguay,858,01/01/2015,Preliminar,,,0,,0,0,52,0,0,1,3368,0,0
5,Puerto Rico,  ,2016,Out,53,Puerto Rico,630,01/01/2016,Final,100,0,0,0,168,0,52,4.83,4.83,1,3476,0,168
6,Montserrat,  ,2018,Out,53,Montserrat,500,01/01/2018,Preliminar,0,0,0,0,0,0,52,25,0,1,4,0,1
6,Guyana,  ,2018,Out,53,Guyana,328,01/01/2018,Preliminar,100,0,0,0,286,0,40,36.16,36.16,1,791,0,286
1,Canada,  ,2018,Out,53,Canadá,124,01/01/2018,Preliminar,,,0,,0,0,52,0,0,1,37295,0,0
3,Colombia,"DEN 1,2,3,4",2016,Out,53,Colombia,170,01/01/2016,Final,45.34826166,0.889958026,0,0.059,45809,60,52,212.95,96.57,1,47437,899,101016
3,Colombia,"DEN 1,2,3,4",2015,Out,53,Colombia,170,01/01/2015,Final,40.93048816,1.473393887,0,0.161,39475,155,52,205.34,84.04,1,46969,1421,96444
4,Brazil,"DEN 1,2,3,4",2019,Out,53,Brasil,76,01/01/2019,Preliminar,57.40808603,0.066130919,0,0.037,1290861,840,52,"1,083.88",622.24,1,207455,1487,2248570
4,Brazil,"DEN 1,2,3,4",2015,Out,53,Brasil,76,01/01/2015,final,30.38020434,0.095148113,0,0.052,500972,863,52,817.66,248.41,1,201675,1569,1649008
2,Guatemala,"DEN 1,2,3,4",2014,Out,53,Guatemala,320,01/01/2014,Preliminar,9.51014449,0.584000403,0,0.065,1889,13,53,126.67,12.05,1,15681,116,19863
5,Dominican Republic,DEN 2,2017,Out,53,República Dominicana,214,01/01/2017,Final,1.320616288,6.456346295,0,0.22,18,3,52,12.78,0.17,1,10666,88,1363
6,Martinique,  ,2018,Out,53,Martinica,474,01/01/2018,Preliminar,0,0,0,0,0,0,5,20.05,0,1,364,0,73
6,Cayman Islands,DEN 3,2018,Out,53,Islas Caimán,136,01/01/2018,Preliminar,8.333333333,0,0,0,2,0,52,36.92,3.08,1,65,0,24
6,Saint Barthelemy,  ,2018,Out,53,San Bartolomé,652,01/01/2018,Preliminar,,,0,,0,0,51,0,0,1,10,0,0
6,Saint Kitts and Nevis,  ,2018,Out,53,Saint Kitts y Nevis,659,01/01/2018,Preliminar,16.66666667,0,0,0,1,0,52,12.77,2.13,1,47,0,6
1,United States of America,  ,2021,Out,53,Estados Unidos de América,840,01/01/2021,Preliminar,100,0.877192982,0,0,114,0,52,0.03,0.03,1,340161,1,114
2,Belize,  ,2025,Out,53,Belice,84,01/01/2025,Preliminar,54.951734,0,0,0,1537,0,53,662.8,364.22,1,422,0,2797
6,Barbados,  ,2026,Out,53,Barbados,52,01/01/2026,Preliminar,12,0,0,0,3,0,14,8.87,1.06,1,282,0,25
4,Chile,  ,2025,Out,53,Chile,152,01/01/2025,Preliminar,,,0,,0,0,53,0,0,1,19859,0,0
1,United States of America,  ,2022,Out,53,Estados Unidos de América,840,01/01/2022,Preliminar,100,1.557093426,0,0,1156,0,52,0.34,0.34,1,341534,18,1156
2,Panama,"DEN 1,2,3",2017,Out,53,Panamá,591,01/01/2017,Final,50.94148157,0.180403653,0,0.023,4518,2,52,216.42,110.25,1,4098,16,8869
4,Chile,DEN 1,2018,Out,53,Chile,152,01/01/2018,Preliminar,100,0,0,0,18,0,52,0.1,0.1,1,18893,0,18
6,Antigua and Barbuda,DEN 2,2016,Out,53,Antigua y Barbuda,28,01/01/2016,Preliminar,2.912621359,0,0,0,3,0,52,115.73,3.37,1,89,0,103
4,Argentina,"DEN 1,4",2016,Out,53,Argentina,32,01/01/2016,Final,51.86709458,0.037757221,0,0.013,41211,10,52,180.99,93.87,1,43900,30,79455
6,Bahamas,  ,2016,Out,53,Bahamas,44,01/01/2016,Preliminar,1.219512195,0,0,0,1,0,52,21.13,0.26,1,388,0,82
6,Bermuda,  ,2016,Out,53,Bermuda,60,01/01/2016,Preliminar,0,0,0,0,0,0,52,3.17,0,1,63,0,2
4,Argentina,"DEN 1,4",2014,Out,53,Argentina,32,01/01/2014,Final,14.98470948,0,0,0,490,0,53,7.6,1.14,1,43024,0,3270
6,Virgin Islands (UK),  ,2016,Out,53,Islas Vírgenes (RU),92,01/01/2016,Preliminar,108,0,0,0,108,0,52,303.03,327.27,1,33,0,100
1,Canada,  ,2016,Out,53,Canadá,124,01/01/2016,Final,,,0,,0,0,52,0,0,1,36353,0,0
6,Cayman Islands,DEN 3,2016,Out,53,Islas Caimán,136,01/01/2016,Preliminar,1.333333333,0,0,0,2,0,52,238.1,3.17,1,63,0,150
4,Chile,DEN 1,2016,Out,53,Chile,152,01/01/2016,Preliminar,0,0,0,0,0,0,52,0.18,0,1,18267,0,33
5,Cuba,"DEN 2,3",2016,Out,53,Cuba,192,01/01/2016,Preliminar,100,1.579520697,0,0,1836,0,52,16.3,16.3,1,11265,29,1836
6,Dominica,  ,2016,Out,53,Dominica,212,01/01/2016,Preliminar,1.709401709,0,0,0,6,0,52,508.7,8.7,1,69,0,351
5,Dominican Republic,  ,2016,Out,53,República Dominicana,214,01/01/2016,Preliminar,0,9.64635064,0,0.587,0,39,52,62.98,0,1,10551,641,6645
2,El Salvador,DEN 2,2016,Out,53,El Salvador,222,01/01/2016,Final,1.410854477,2.34383889,0,0.011,124,1,52,141.76,2,1,6200,206,8789
6,French Guiana,"DEN 1,2",2016,Out,53,Guayana Francesa,254,01/01/2016,Preliminar,1.724137931,0,0,0,9,0,51,192.62,3.32,1,271,0,522
6,Grenada,DEN 1,2016,Out,53,Granada,308,01/01/2016,Preliminar,50.33112583,0,0,0,76,0,52,131.3,66.09,1,115,0,151
6,Guadeloupe,DEN 1,2016,Out,53,Guadalupe,312,01/01/2016,Preliminar,9.604519774,0,0,0,17,0,51,43.81,4.21,1,404,0,177
6,Guyana,  ,2016,Out,53,Guyana,328,01/01/2016,Preliminar,100,0,0,0,303,0,52,39.71,39.71,1,763,0,303
2,Honduras,DEN 2,2016,Out,53,Honduras,340,01/01/2016,Preliminar,0.330996037,1.363181046,0,0.013,76,3,52,243.95,0.81,1,9412,313,22961
6,Martinique,"DEN 1,2,3",2016,Out,53,Martinica,474,01/01/2016,Preliminar,8.227848101,0,0,0,13,0,51,41.8,3.44,1,378,0,158
2,Mexico,"DEN 1,2,3,4",2016,Out,53,México,484,01/01/2016,Final,13.68119998,0.619671098,0,0.026,17795,34,52,106.4,14.56,1,122251,806,130069
6,Montserrat,  ,2016,Out,53,Montserrat,500,01/01/2016,Preliminar,0,0,0,0,0,0,48,625,0,1,4,0,25
6,Aruba,  ,2016,Out,53,Aruba,533,01/01/2016,Preliminar,7.808946171,0,0,0,103,0,52,"1,268.27",99.04,1,104,0,1319
2,Panama,"DEN 1,2,3",2016,Out,53,Panamá,591,01/01/2016,Final,45.14976642,0.398461116,0,0.124,3286,9,52,180.64,81.56,1,4029,29,7278
